standardName,state,year,month,period,main,costCenterMain,costCenterMainDesc,name1,name3,name5,obj2,obj3,obj4,obj6,name5desc,obj4desc,obj6desc,gfs2,gfs3,gfs4,gfs2desc,gfs3desc,gfs4Desc,originalBudget,totalBudget,actual
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,111,1112,111201,,Corporate profit tax ,Payable by corporations,11,111,1112,Taxes,"Taxes on income, profits, and capital gains",Payable by corporations and other enterprises,800000,800000,65812
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,111,1112,111204,,Rental income,Payable by corporations,11,111,1112,Taxes,"Taxes on income, profits, and capital gains",Payable by corporations and other enterprises,70000,270000,19375
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,114,1141,114101,,Mineral Water,Excise taxes (domestic),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,120000,120000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,114,1142,114202,,Hotels and tiket taxes ,Sales tax,11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,675000,400000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,114,1143,114301,,Telecommunications,Turnover tax on services (presumtive tax),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,7280000,5800000,400000
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,114,1143,114302,,Money transfer companies,Turnover tax on services (presumtive tax),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,800000,400000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,114,1143,114303,,Consumer light industries,Turnover tax on services (presumtive tax),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,3600000,1039076,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,114,1143,114304,,Consumer water industries,Turnover tax on services (presumtive tax),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,96000,96000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,114,1144,114404,,Road tax,Stamp Sales and Duty,11,114,1144,Taxes,Taxes on goods & services,Taxes on specific services,3200000,3000000,195314.5556
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,114,1144,114405,,Other stamp duty,Stamp Sales and Duty,11,114,1144,Taxes,Taxes on goods & services,Taxes on specific services,870000,4843000,660109.898
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1150,115000,,Customs from the Port (Summary),Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,74000000,66400000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115101,,Custom taxes on petroleum,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,677030
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115102,,Custom taxes on export goods,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,62672
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115103,,Road vehicles (salon cars),Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,701084
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115104,,Import tax on sugar,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,929253
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115106,,Import tax on tobacco and matches,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,29988
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115107,,Import tax on khat,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,12000000,14000000,1229280
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115108,,Flour,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,245344
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115109,,Construction of electronic materials,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,25856
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115110,,Cereal products  spagheti etc,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115111,,Vegitable oils,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,296599
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115112,,Soap and cleaning products,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,158386
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115113,,Apparel  clothing  textile yarn,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,182522
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115114,,Footwear,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,79254
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115115,,Tea,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,19394
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115116,,Vegitables and fruits,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,251063
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115117,,Plastic materials,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,6549
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115118,,Rubber tyers,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,30640
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115119,,Poultry and edible offals,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,5572
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115120,,Building materials,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,207707
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115121,,Electronic materials,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,241995
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115122,,Food items /rice  spaghetti. etc,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,472811
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115123,,Household materials,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,183153
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115124,,Cosmetics & perfume,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,27595
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,11,115,1151,115125,,Others,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,1197849.56
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1321,132101,,Current (Norway),Current (Bi-lateral),13,132,1321,Grants,From international organizations,Current,,,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1321,132105,,Current (Turkey),Current (Bi-lateral),13,132,1321,Grants,From international organizations,Current,30043387,14000000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1321,132110,,Current (Saudi Arabia),Current (Bi-lateral),13,132,1321,Grants,From international organizations,Current,,20000000,4999985
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132402,,WB - Multi-partner Trust Fund,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,3705000,3705000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132403,,WB - Capacity Injection Project,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,3139441,4386430,2080.54
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132404,,WB - Public Financial Management,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,5499000,10030000,33909
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132405,,WB - Recurrent Costs and Reform Financing Project,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,35900000,,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132406,,UN Window (PBF),Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,14500000,3500000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132407,,WB - ICT Sector Support,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,5900000,5900000,315021.83
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132408,,AfDB - Economic and Financial Governance,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,3000000,2977066,110000
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132409,,European Union,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,5400000,5850000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132410,,RCRF - Salary,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,16500000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132411,,RCRF - CIP,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,2000000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132412,,RCRF - non Salary,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,100000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132413,,RCRF - Health and Education,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,3950000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132414,,RCRF - sub-National,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,8580000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132415,,RCRF - Project expenses,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,1470000,21.5
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132416,,SCORE (World Bank),Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,3297110,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132417,,Urban Investment Planning Project ,Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,800000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,132,1324,132418,,District Rehabilitation Project (UN),Current (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,1320269,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,13,133,1332,133201,,Capital (World Bank),Capital (Multi-lateral),13,132,1322,Grants,From international organizations,Capital,,,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,14,142,1421,142101,,Administrative charges,Administrative fees and charges,14,142,1422,Other revenue,Sales of goods and services,Administrative fees,450000,533830,5943
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,14,142,1421,142103,,Airport and Harbour Fees,Administrative fees and charges,14,142,1422,Other revenue,Sales of goods and services,Administrative fees,25000000,26000000,3139627
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,14,142,1421,142104,,Sales of Public Goods and Services,Administrative fees and charges,14,142,1422,Other revenue,Sales of goods and services,Administrative fees,,6000000,
dbSomaliaFgsRevExp,fgs,2016,Mar,2016-03,Revenue,,,,,,14,142,1421,142105,,Visa Charges and Passports,Administrative fees and charges,14,142,1422,Other revenue,Sales of goods and services,Administrative fees,6000000,6000000,
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,111,1111,111101,,Wages and salaries (Public Sector Payees),Payable by individuals,11,111,1111,Taxes,"Taxes on income, profits, and capital gains",Payable by individuals,2843434.8,2843435,95023.5
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,111,1111,111102,,Wages and salaries (Private Sector Employees),Payable by individuals,11,111,1111,Taxes,"Taxes on income, profits, and capital gains",Payable by individuals,1416685,1416685,32995.6
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,111,1112,111201,,Corporate profit tax ,Payable by corporations,11,111,1112,Taxes,"Taxes on income, profits, and capital gains",Payable by corporations and other enterprises,800000,800000,53900
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,111,1112,111204,,Rental income,Payable by corporations,11,111,1112,Taxes,"Taxes on income, profits, and capital gains",Payable by corporations and other enterprises,70000,270000,12959
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,114,1141,114101,,Mineral Water,Excise taxes (domestic),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,120000,120000,
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,114,1142,114202,,Hotels and tiket taxes ,Sales tax,11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,675000,400000,
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,114,1143,114301,,Telecommunications,Turnover tax on services (presumtive tax),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,7280000,5800000,400000
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,114,1143,114302,,Money transfer companies,Turnover tax on services (presumtive tax),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,800000,400000,
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,114,1143,114303,,Consumer light industries,Turnover tax on services (presumtive tax),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,3600000,1039076,
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,114,1143,114304,,Consumer water industries,Turnover tax on services (presumtive tax),11,114,1141,Taxes,Taxes on goods & services,General taxes on goods & services,96000,96000,
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,114,1144,114404,,Road tax,Stamp Sales and Duty,11,114,1144,Taxes,Taxes on goods & services,Taxes on specific services,3200000,3000000,476989.6667
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,114,1144,114405,,Other stamp duty,Stamp Sales and Duty,11,114,1144,Taxes,Taxes on goods & services,Taxes on specific services,870000,4843000,232625.0802
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,115,1150,115000,,Customs from the Port (Summary),Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,74000000,66400000,
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,115,1151,115101,,Custom taxes on petroleum,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,561221
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,115,1151,115102,,Custom taxes on export goods,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,109208
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,115,1151,115103,,Road vehicles (salon cars),Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,537681
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,115,1151,115104,,Import tax on sugar,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,1093038
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,115,1151,115106,,Import tax on tobacco and matches,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,,,25188
dbSomaliaFgsRevExp,fgs,2016,Apr,2016-04,Revenue,,,,,,11,115,1151,115107,,Import tax on khat,Customs and other import duty,11,115,1151,Taxes,Taxes on international trade and transactions,Customs and other import duties,12000000,14000000,1363990
